,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
50662493,49:00.0,4.9,2009-10-13 09:49:00 UTC,-73.988982,40.748432,-73.979295,40.756157,1
20070589,34:25.0,12,2013-11-23 18:34:25 UTC,-73.968387,40.755213,-73.995455,40.749028,1
26414137,22:14.0,10.9,2010-06-11 08:22:14 UTC,-73.957124,40.782885,-73.975892,40.749701,1
35092364,16:58.0,12.5,2012-09-25 11:16:58 UTC,-73.993562,40.733151,-73.991579,40.748971,1
31956099,06:08.0,11,2013-12-15 11:06:08 UTC,-73.961463,40.796156,-73.967429,40.763501,1
45608476,57:00.0,10.5,2010-04-15 23:57:00 UTC,-73.99259,40.728563,-73.954013,40.717287,2
632070,10:55.0,6.1,2010-02-21 00:10:55 UTC,-73.980485,40.734372,-73.968327,40.755638,2
54724132,01:00.0,12.5,2014-07-06 22:01:00 UTC,-73.981753,40.779212,-73.968652,40.754435,1
24761633,36:42.0,12,2014-10-07 19:36:42 UTC,-73.974368,40.761608,-73.976843,40.789907,1
51480731,47:00.0,9.5,2013-09-20 14:47:00 UTC,-74.015268,40.70914,-74.007345,40.741282,1
37924362,34:45.0,4.5,2010-07-23 06:34:45 UTC,-73.988473,40.750275,-74.004492,40.752494,1
35680193,06:00.0,6.5,2012-09-22 18:06:00 UTC,-73.984082,40.737487,-73.972095,40.754477,1
55334606,30:00.0,26.5,2011-02-19 20:30:00 UTC,-73.98835,40.750167,-73.988948,40.672158,1
9966816,45:42.0,10.5,2009-01-30 21:45:42 UTC,-73.985732,40.751939,-74.001414,40.729086,2
18221470,04:00.0,15.3,2010-05-05 21:04:00 UTC,-73.907983,40.717313,-73.885153,40.71825,1
25266336,22:00.0,9.3,2012-02-24 23:22:00 UTC,-73.984547,40.742918,-74.008152,40.70805,1
47240185,48:00.0,39.83,2013-11-13 15:48:00 UTC,-73.874425,40.774025,-73.990177,40.76166,1
10268107,14:00.0,3.7,2010-08-20 14:14:00 UTC,-73.969213,40.760288,-73.975368,40.752097,1
17539537,41:19.0,10,2015-01-10 20:41:19 UTC,-73.99397278,40.72674561,-74.00219727,40.73873138,1
13634631,48:44.0,6,2015-04-19 07:48:44 UTC,-73.99164581,40.74990082,-73.97483063,40.74436569,6
12663271,54:00.0,4.5,2010-08-23 12:54:00 UTC,-74.015255,40.704967,-74.014338,40.715278,1
27576695,47:00.0,7,2013-05-09 21:47:00 UTC,-74.00801,40.739497,-74.008007,40.73089,1
32928241,59:00.0,5.3,2010-08-13 07:59:00 UTC,-74.007907,40.703622,-73.955205,40.77014,5
5899117,01:00.0,7.3,2009-08-03 08:01:00 UTC,-73.949597,40.776997,-73.97344,40.75946,1
38722623,37:00.0,6.1,2009-04-14 18:37:00 UTC,-73.990867,40.736675,-74.00539,40.74118,1
2850654,32:01.0,3.3,2010-05-28 16:32:01 UTC,-74.006566,40.704162,-74.01221,40.701621,1
34934706,06:39.0,3.3,2009-12-25 00:06:39 UTC,-73.993025,40.762907,-73.992548,40.768367,1
9070757,49:00.0,12.5,2009-03-01 00:49:00 UTC,-73.980425,40.730495,-73.948072,40.778672,2
40518266,05:12.0,7.3,2012-06-17 23:05:12 UTC,-73.956051,40.786034,-73.963139,40.798882,1
45670855,43:00.0,6.1,2009-05-04 19:43:00 UTC,-73.96588,40.75866,-73.981692,40.739705,1
25602684,29:08.0,5,2015-04-26 00:29:08 UTC,-73.96038818,40.71415329,-73.95166016,40.71471786,1
29043203,37:50.0,14.5,2014-04-09 12:37:50 UTC,-73.978166,40.753192,-73.960477,40.775857,2
27515602,39:00.0,6,2013-08-22 16:39:00 UTC,-73.954982,40.789132,-73.963367,40.772815,1
5519452,24:05.0,9.5,2014-12-16 12:24:05 UTC,-73.986058,40.734595,-74.003457,40.718067,2
24869998,19:32.0,8.5,2012-05-16 19:19:32 UTC,-73.979667,40.743752,-73.990915,40.755652,2
46143296,17:00.0,10.1,2011-04-22 00:17:00 UTC,-73.997652,40.720875,-74.002058,40.750675,1
36386968,29:00.0,5.7,2009-11-12 15:29:00 UTC,-73.967537,40.765352,-73.957638,40.779363,1
18267936,47:31.0,7.7,2011-05-25 22:47:31 UTC,-73.971482,40.757633,-73.951006,40.786103,2
48392802,30:06.0,14,2013-07-29 03:30:06 UTC,-73.988929,40.717143,-73.943801,40.687182,2
43638389,20:12.0,9.5,2014-08-30 02:20:12 UTC,-73.844833,40.73139,-73.859942,40.753044,1
35844177,38:00.0,5.3,2009-11-25 22:38:00 UTC,-73.988653,40.758935,-73.982028,40.770765,5
4270036,55:00.0,14.5,2012-07-28 14:55:00 UTC,-74.004137,40.707312,-73.992327,40.743677,5
26838726,25:02.0,10.5,2012-11-17 21:25:02 UTC,-73.987285,40.765206,-73.960154,40.774415,1
20397215,01:00.0,5.3,2009-08-03 12:01:00 UTC,-73.980913,40.767428,-73.968315,40.762355,5
24130246,45:43.0,10.1,2009-08-28 11:45:43 UTC,-73.982125,40.747269,-73.98216,40.772443,1
14965394,41:40.0,19.5,2013-12-02 23:41:40 UTC,-73.990594,40.74031,-73.97162,40.672332,1
5093398,27:00.0,10.1,2011-06-24 23:27:00 UTC,-73.991495,40.726978,-73.978817,40.756042,5
42303243,54:00.0,11.5,2014-10-31 00:54:00 UTC,-73.96827,40.75959,-73.99294,40.73679,2
21515994,38:29.0,18.5,2012-09-09 13:38:29 UTC,-73.987066,40.733475,-73.973477,40.789932,1
51430173,55:00.0,10.9,2012-04-18 11:55:00 UTC,-73.963937,40.7741,-73.976077,40.751347,5
7611973,23:36.0,6.9,2010-04-01 20:23:36 UTC,-73.960296,40.776684,-73.977892,40.761575,1
51802418,35:00.0,5.7,2011-12-19 12:35:00 UTC,-73.964445,40.758137,-73.954307,40.764247,5
42137342,09:00.0,3.7,2011-08-31 14:09:00 UTC,-73.973922,40.757758,-73.967483,40.76625,1
20698504,15:00.0,26.5,2010-04-28 23:15:00 UTC,-73.870823,40.77361,-73.789878,40.647382,1
17917190,03:00.0,6.1,2011-02-24 16:03:00 UTC,-73.980377,40.752587,-73.973515,40.75849,1
22028083,41:00.0,8.1,2009-06-09 09:41:00 UTC,-73.990777,40.75594,-73.973945,40.752957,1
9236947,54:00.0,7,2014-05-25 14:54:00 UTC,-73.971395,40.794472,-73.949112,40.785247,1
48727390,55:01.0,5.3,2012-06-12 13:55:01 UTC,-73.955883,40.778029,-73.956425,40.772172,1
30624202,42:49.0,5.5,2013-07-31 18:42:49 UTC,-73.984597,40.760642,-73.990812,40.7509,1
44618821,55:33.0,5,2015-01-22 00:55:33 UTC,-73.94604492,40.78129196,-73.93540192,40.79592133,1
4837365,56:00.0,9,2013-02-07 20:56:00 UTC,-73.982265,40.74012,-73.966865,40.762102,2
46896597,21:00.0,14.5,2012-06-05 19:21:00 UTC,-73.954387,40.764017,-74.002202,40.734485,2
48034088,37:51.0,4.9,2012-05-06 15:37:51 UTC,-73.982529,40.751304,-73.974254,40.75083,1
19331987,31:00.0,4.5,2011-09-20 22:31:00 UTC,-73.983157,40.726727,-73.982767,40.719765,5
37740075,04:19.0,4.5,2009-07-29 12:04:19 UTC,-73.965913,40.762172,-73.957215,40.76657,1
1810926,22:28.0,5.5,2013-02-17 00:22:28 UTC,-73.966472,40.770368,-73.955102,40.785733,1
31486809,03:30.0,8.9,2011-02-02 19:03:30 UTC,-73.970091,40.752892,-73.987419,40.724506,2
7532903,32:28.0,10,2012-11-25 02:32:28 UTC,-73.924295,40.761489,-73.902166,40.761557,1
35476087,13:00.0,30.1,2012-03-15 14:13:00 UTC,-73.87459,40.774142,-73.995213,40.75474,1
30690225,43:32.0,5.5,2012-11-14 06:43:32 UTC,-73.978181,40.778035,-73.99081,40.771078,1
50922668,44:00.0,7,2014-09-20 02:44:00 UTC,-73.984643,40.743332,-73.99772,40.736127,6
15284192,13:08.0,5,2015-04-18 10:13:08 UTC,-73.9824295,40.72755051,-73.9750061,40.73496628,1
17133094,37:00.0,13.5,2014-06-14 02:37:00 UTC,-73.988777,40.737325,-73.952548,40.78078,1
16752506,16:52.0,6.9,2012-04-27 11:16:52 UTC,-73.981469,40.780714,-73.983354,40.767978,1
12484178,23:36.0,20.9,2012-01-30 09:23:36 UTC,-73.970855,40.751312,-73.98762,40.692618,1
43076316,00:00.0,6,2012-09-17 15:00:00 UTC,-73.994362,40.726455,-73.983878,40.728497,6
20886617,15:43.0,10.9,2012-04-27 02:15:43 UTC,-73.978356,40.729511,-73.948615,40.773935,1
48536470,12:00.0,6.5,2010-02-16 12:12:00 UTC,-73.956963,40.78331,-73.965523,40.766785,5
49334316,52:40.0,21,2014-12-23 22:52:40 UTC,-73.994313,40.732364,-73.968865,40.801288,3
31891230,31:45.0,22.9,2011-03-07 19:31:45 UTC,-73.866217,40.771059,-73.966059,40.753881,1
12873152,44:19.0,14,2015-03-18 21:44:19 UTC,-73.99456024,40.75033188,-73.96051788,40.77896881,1
30842524,41:20.0,10,2013-10-30 20:41:20 UTC,-73.993954,40.741102,-73.96459,40.756079,1
53492700,20:00.0,4.5,2009-05-13 10:20:00 UTC,-73.960045,40.773378,-73.96348,40.76423,2
52663879,47:40.0,9,2013-12-24 12:47:40 UTC,-73.986086,40.734661,-74.008373,40.733387,1
30910479,18:00.0,10.9,2009-02-19 19:18:00 UTC,-74.005952,40.712088,-73.97738,40.719005,1
30308971,39:00.0,4.9,2011-06-23 11:39:00 UTC,-73.988902,40.72212,-74.00113,40.721738,1
28114174,28:13.0,3.7,2011-06-21 10:28:13 UTC,-73.974765,40.778029,-73.979755,40.776297,1
40743715,40:31.0,20,2012-10-14 11:40:31 UTC,-73.950232,40.779828,-73.991673,40.749197,2
46441635,27:00.0,15.3,2011-08-25 20:27:00 UTC,-74.01507,40.714333,-73.978952,40.740468,1
17463654,25:50.0,20,2013-11-12 02:25:50 UTC,-73.978867,40.728356,-73.900099,40.739383,1
20328822,13:07.0,7.3,2009-06-12 21:13:07 UTC,-73.990886,40.75014,-73.976405,40.740855,1
4835515,10:00.0,8.9,2012-05-31 20:10:00 UTC,-73.978468,40.762967,-73.971862,40.791967,1
40750918,07:23.0,4.5,2015-03-18 09:07:23 UTC,-74.0029068,40.73986053,-73.99595642,40.74512482,1
53841713,08:00.0,8.5,2010-07-23 11:08:00 UTC,-73.960112,40.7581,-73.974565,40.761385,1
25436532,50:00.0,8.5,2009-01-08 05:50:00 UTC,-73.97958,40.734988,-73.952135,40.771843,5
7219306,20:53.0,22.5,2012-09-16 18:20:53 UTC,-73.988273,40.745894,-73.963549,40.716747,2
27698924,24:00.0,10,2012-12-01 22:24:00 UTC,-73.985837,40.744592,-73.96328,40.77461,1
5346875,49:44.0,29,2013-03-29 00:49:44 UTC,-73.783833,40.648674,-73.759649,40.729109,1
40401546,30:01.0,4.5,2011-03-07 15:30:01 UTC,-73.997435,40.757037,-73.986782,40.757604,1
21843401,55:00.0,7.7,2010-10-23 11:55:00 UTC,-73.978795,40.77741,-73.979482,40.755315,1
14247093,21:00.0,7,2012-11-30 08:21:00 UTC,-73.961607,40.777127,-73.967553,40.76622,1
7133290,09:00.0,10.5,2010-02-23 22:09:00 UTC,-73.956197,40.771603,-73.980767,40.729917,3
29420788,09:00.0,5.3,2010-08-31 20:09:00 UTC,-73.987232,40.776132,-73.986295,40.762458,1
31984237,12:00.0,14.5,2012-03-14 15:12:00 UTC,-73.970157,40.765605,-73.961215,40.811455,2
24169520,26:00.0,5.3,2009-01-23 21:26:00 UTC,-73.966697,40.754957,-73.981198,40.737488,1
43979972,07:00.0,28,2014-01-29 08:07:00 UTC,-74.0162,40.715432,-73.96858,40.765752,1
17434677,00:00.0,4.1,2012-07-22 22:00:00 UTC,-73.977343,40.757962,-73.984688,40.748237,1
27474182,41:57.0,25,2015-04-29 13:41:57 UTC,-73.98382568,40.74352264,-73.94460297,40.80916595,1
2466859,44:00.0,12.5,2011-07-31 23:44:00 UTC,-73.940982,40.839592,-73.930613,40.803338,1
5939932,34:10.0,4,2014-06-30 20:34:10 UTC,-73.979032,40.782152,-73.976771,40.78838,1
42883638,57:00.0,3.7,2010-12-14 23:57:00 UTC,-73.996155,40.720323,-73.987845,40.721297,3
27266229,05:47.0,12,2012-10-21 23:05:47 UTC,-74.007209,40.705077,-74.00762,40.740991,1
8037889,56:00.0,6.5,2009-09-17 21:56:00 UTC,-73.961797,40.758027,-73.963352,40.777087,5
12619296,47:49.0,14,2014-09-04 09:47:49 UTC,-73.98312,40.693378,-74.008605,40.737612,1
22763123,45:34.0,7.3,2012-04-12 19:45:34 UTC,-74.005108,40.718592,-73.987034,40.729871,1
27342099,36:00.0,10.1,2011-03-24 23:36:00 UTC,-73.981775,40.76681,-73.959198,40.774353,1
13851484,18:00.0,18.5,2012-12-31 13:18:00 UTC,-74.00059,40.72742,-73.985127,40.774217,1
19634868,47:27.0,16.1,2011-01-02 13:47:27 UTC,-74.009543,40.701975,-73.987211,40.7605,1
8175308,24:00.0,8.9,2010-11-08 07:24:00 UTC,-73.954667,40.780683,-73.968983,40.750562,1
313111,16:46.0,5,2013-07-15 16:16:46 UTC,-73.95709,40.7663,-73.947775,40.779239,1
50080879,59:01.0,9.5,2014-04-07 22:59:01 UTC,-73.997998,40.729115,-73.995012,40.752524,4
13208546,54:55.0,10.5,2010-09-07 16:54:55 UTC,-73.988163,40.759313,-73.98845,40.774318,2
26177457,11:00.0,3.5,2013-08-20 16:11:00 UTC,-73.984332,40.745977,-73.98601,40.74657,5
21422497,53:00.0,8.5,2014-01-30 17:53:00 UTC,-73.99276,40.733875,-73.974598,40.742267,1
28890318,13:00.0,33.8,2013-01-13 21:13:00 UTC,-73.99185,40.68954,-73.990312,40.774177,1
32998095,25:02.0,34.04,2015-03-22 11:25:02 UTC,-73.96941376,40.76050949,-73.87317657,40.77436829,1
46755862,21:25.0,4.5,2012-03-17 21:21:25 UTC,-73.975238,40.752597,-73.983425,40.743785,1
17508291,32:38.0,5.8,2009-03-02 22:32:38 UTC,-73.952667,40.768235,-73.964277,40.756301,2
24426527,00:00.0,46.5,2013-12-27 16:00:00 UTC,-73.791577,40.64581,-73.991542,40.672572,2
29149890,58:59.0,4.9,2010-09-19 10:58:59 UTC,-73.991001,40.743921,-73.978877,40.752376,1
16625563,29:23.0,3.7,2011-04-27 19:29:23 UTC,-73.978936,40.766803,-73.978944,40.787469,2
50815959,16:00.0,15,2013-02-06 12:16:00 UTC,-73.982628,40.762122,-73.944092,40.75225,1
2000526,22:06.0,9.5,2015-02-21 03:22:06 UTC,-74.00362396,40.74187088,-73.97870636,40.74488831,2
7817599,40:13.0,8.1,2011-09-26 14:40:13 UTC,-73.963377,40.754993,-73.966683,40.772967,1
5636373,05:18.0,10.1,2011-08-19 09:05:18 UTC,-73.979612,40.753453,-74.001925,40.716947,1
50066762,00:30.0,6.9,2010-05-24 17:00:30 UTC,0,0,0,0,1
20088731,13:40.0,7.3,2011-07-09 10:13:40 UTC,-73.996649,40.725644,-74.013717,40.714971,1
12112268,30:07.0,18.5,2011-09-21 10:30:07 UTC,-73.9858,40.7625,-73.9473,40.8178,1
48041337,17:00.0,10.9,2012-02-01 13:17:00 UTC,-73.965418,40.758978,-74.001552,40.75635,1
41521623,20:00.0,12.5,2010-11-09 22:20:00 UTC,-74.010122,40.71884,-73.97297,40.689085,1
53162263,57:00.0,7,2014-05-01 23:57:00 UTC,-73.98231,40.763917,-73.990182,40.756367,6
10482967,21:00.0,4.5,2009-01-17 13:21:00 UTC,-74.002952,40.715757,-74.009688,40.707317,5
32365397,54:00.0,8.1,2010-06-24 22:54:00 UTC,-73.9837,40.770528,-73.99096,40.75795,2
50409857,30:00.0,12.9,2011-11-15 21:30:00 UTC,-73.948023,40.782933,-73.97784,40.729403,2
15526585,31:04.0,4.1,2009-10-29 06:31:04 UTC,-73.983939,40.7598,-73.980085,40.754634,1
6129743,20:54.0,11.3,2009-01-30 08:20:54 UTC,-74.008672,40.731149,-73.975499,40.755665,1
15182172,14:47.0,3,2015-04-03 12:14:47 UTC,-73.97657013,40.73950958,-73.97541046,40.74111176,2
12866048,39:00.0,5,2013-10-18 18:39:00 UTC,-73.981412,40.78123,-73.977858,40.788897,1
2859306,24:00.0,6.1,2010-08-09 15:24:00 UTC,-73.97467,40.741943,-73.97738,40.752813,1
33002989,37:00.0,49.8,2012-03-10 17:37:00 UTC,-73.802075,40.664097,-73.955887,40.778707,1
21791504,35:00.0,4.5,2014-11-14 19:35:00 UTC,-73.966712,40.794372,-73.97245,40.786242,1
2900391,11:51.0,5.7,2011-12-02 17:11:51 UTC,-73.968857,40.754312,-73.962687,40.761615,1
13478945,09:00.0,49.8,2012-07-20 00:09:00 UTC,-73.78289,40.6446,-73.97765,40.748073,1
20604698,06:11.0,9.5,2013-12-13 12:06:11 UTC,-73.970463,40.7648,-73.976377,40.750383,1
41745956,05:56.0,14.5,2013-01-01 01:05:56 UTC,-73.929374,40.807687,-73.942539,40.837043,3
8449176,25:09.0,10.1,2012-06-08 21:25:09 UTC,-74.000827,40.729742,-73.983705,40.757123,2
28500592,44:38.0,5,2015-03-21 15:44:38 UTC,-73.9686203,40.75803375,-73.96698761,40.76689529,3
50007298,18:00.0,6,2014-05-06 20:18:00 UTC,-73.977968,40.757471,-73.968447,40.762299,1
15752069,17:00.0,12.1,2012-04-11 12:17:00 UTC,-73.900718,40.757758,-73.900718,40.757758,1
53714739,33:00.0,10.5,2009-04-06 14:33:00 UTC,-74.0069,40.73013,-73.978763,40.753665,6
37911870,53:49.0,12.6,2009-01-11 19:53:49 UTC,-73.999251,40.737478,-73.96193,40.773687,2
2374149,42:35.0,9,2014-08-04 11:42:35 UTC,-73.991075,40.7332,-73.989732,40.747136,1
17765810,32:12.0,10.9,2010-11-06 10:32:12 UTC,-73.978416,40.763161,-74.006422,40.722645,1
40878132,09:00.0,25.5,2014-01-30 20:09:00 UTC,-73.945872,40.773302,-74.003867,40.74208,1
41981700,33:21.0,8.1,2010-03-16 23:33:21 UTC,-73.96366,40.763587,-73.990937,40.750304,1
51260169,03:04.0,5,2014-01-22 22:03:04 UTC,-73.982767,40.731396,-73.985472,40.723594,1
42664869,28:52.0,10.5,2015-02-08 12:28:52 UTC,-73.99011993,40.74656677,-73.99443817,40.75924301,2
11035673,25:47.0,8.1,2009-05-20 23:25:47 UTC,-73.964938,40.775129,-73.993655,40.766325,1
50431240,51:07.0,6.9,2011-02-24 21:51:07 UTC,-73.997545,40.714194,-74.014828,40.709552,4
11229551,20:15.0,7.5,2014-02-10 22:20:15 UTC,-74.002672,40.733692,-74.015939,40.715044,1
54427213,54:00.0,6.1,2009-02-03 11:54:00 UTC,-73.98139,40.746958,-73.985398,40.755992,3
31757823,52:00.0,5.3,2009-04-01 18:52:00 UTC,-73.977613,40.792073,-73.965598,40.800478,3
3430760,14:16.0,11.7,2011-08-07 21:14:16 UTC,-73.986554,40.730522,-73.984579,40.688522,1
53603635,11:00.0,3.7,2012-08-21 23:11:00 UTC,-73.967137,40.7592,-73.967137,40.7592,3
39400625,19:08.0,6.1,2012-01-07 19:19:08 UTC,-73.9779,40.7891,-73.9837,40.7736,0
15852644,42:00.0,21.5,2014-06-06 11:42:00 UTC,-74.008097,40.745357,-73.970185,40.76397,1
43062835,18:24.0,4.5,2011-06-27 06:18:24 UTC,-73.98871,40.763949,-73.984757,40.754954,1
54759018,43:00.0,27.3,2010-08-04 16:43:00 UTC,-73.788372,40.641485,-73.862108,40.768642,1
1134089,43:12.0,9.7,2011-11-12 11:43:12 UTC,-73.995214,40.73972,-73.963501,40.773977,3
22700594,22:00.0,8.5,2010-04-01 09:22:00 UTC,-73.973312,40.743948,-73.949297,40.777162,1
5280864,13:00.0,8.1,2011-05-06 20:13:00 UTC,-73.982095,40.746192,-73.987535,40.721663,1
36942481,42:00.0,7.5,2012-10-07 07:42:00 UTC,-73.972228,40.75408,-73.988588,40.753638,2
49200028,05:00.0,5.3,2010-12-09 09:05:00 UTC,-73.954173,40.784522,-73.963482,40.773467,1
21357195,36:00.0,5.3,2011-08-31 20:36:00 UTC,-73.968735,40.770122,-73.956523,40.783875,1
44962961,57:00.0,6.9,2010-10-16 18:57:00 UTC,-73.9818,40.7325,-73.967498,40.757013,6
29054886,47:03.0,12,2013-11-13 12:47:03 UTC,-73.956969,40.783578,-73.984101,40.770149,1
44739148,02:55.0,3.5,2015-01-31 22:02:55 UTC,-73.97855377,40.76211166,-73.97525024,40.76520157,6
2840525,13:32.0,4.1,2010-01-30 17:13:32 UTC,-73.987443,40.736698,-73.994685,40.738974,1
5209278,52:00.0,24,2013-08-28 18:52:00 UTC,-73.9789,40.752322,-74.015785,40.70487,1
33469519,00:00.0,4.1,2010-02-08 12:00:00 UTC,-73.946512,40.780913,-73.938182,40.792182,1
31432507,22:00.0,4.1,2010-07-25 13:22:00 UTC,0,0,0,0,5
41263866,28:00.0,8.1,2010-10-21 15:28:00 UTC,-73.97933,40.765522,-74.006327,40.749707,1
43075640,14:00.0,8,2014-04-30 21:14:00 UTC,-73.947138,40.748682,-73.932908,40.768642,1
13903869,50:47.0,5,2014-01-16 18:50:47 UTC,-73.995182,40.727485,-74.005253,40.719265,1
23057327,14:13.0,4,2013-11-11 22:14:13 UTC,-73.979828,40.765939,-73.986179,40.769073,1
15526509,35:00.0,58.7,2009-01-29 14:35:00 UTC,-74.00909,40.715728,-74.181728,40.68772,1
11179385,12:45.0,8,2013-01-29 07:12:45 UTC,-73.959463,40.774949,-73.977514,40.758327,1
25094821,10:49.0,4.9,2011-03-20 02:10:49 UTC,-73.980187,40.783709,-73.97583,40.794046,1
45854232,58:52.0,8.1,2011-09-17 22:58:52 UTC,-73.9758,40.7815,-73.96,40.7662,2
40837703,47:00.0,6.1,2010-10-05 14:47:00 UTC,-73.987872,40.741168,-73.974973,40.758728,3
31053424,26:35.0,4.9,2010-12-05 18:26:35 UTC,-73.982222,40.768292,-73.990447,40.771974,1
13441440,04:33.0,5.7,2010-10-31 06:04:33 UTC,-73.986998,40.747078,-73.986518,40.755085,4
40405349,45:09.0,3.7,2011-08-07 01:45:09 UTC,-73.995707,40.72644,-73.996408,40.72715,1
5740050,05:00.0,5.7,2010-09-08 07:05:00 UTC,-73.9636,40.765828,-73.954172,40.785548,5
31798700,05:48.0,9,2013-06-03 18:05:48 UTC,-73.985222,40.74171,-74.004178,40.730962,1
51191652,42:00.0,6.5,2012-10-08 11:42:00 UTC,-74.003075,40.731407,-73.999885,40.720437,1
46765197,23:54.0,33.7,2011-03-20 15:23:54 UTC,-73.993046,40.763585,-73.861336,40.767999,1
23933909,36:00.0,6.5,2012-01-22 22:36:00 UTC,-73.98617,40.743342,-73.968997,40.765205,1
2267128,25:17.0,15,2013-03-26 02:25:17 UTC,0,0,-73.843777,40.739255,1
2888002,14:16.0,15,2013-12-21 21:14:16 UTC,-73.987878,40.737888,-73.952151,40.773034,2
3793331,11:52.0,7,2014-12-24 14:11:52 UTC,-74.006754,40.751214,-74.008485,40.734368,1
48100518,28:00.0,10,2014-10-08 16:28:00 UTC,-73.994322,40.740785,-73.990285,40.75027,2
21050071,34:58.0,3.7,2010-04-22 11:34:58 UTC,-73.992708,40.730346,-73.994195,40.730092,1
40080102,15:43.0,11,2015-06-27 05:15:43 UTC,-73.9757309,40.78668213,-73.94564056,40.82100677,5
46742738,43:40.0,10,2014-07-08 19:43:40 UTC,-73.983926,40.755162,-73.988256,40.779097,1
44822304,50:32.0,7,2015-06-16 07:50:32 UTC,-73.94471741,40.7792778,-73.95793152,40.76771545,1
413115,25:13.0,12.5,2013-10-24 14:25:13 UTC,-73.981028,40.753806,-74.006146,40.750037,1
41869746,44:00.0,3.7,2012-05-08 23:44:00 UTC,-73.850417,40.837168,-73.850417,40.837168,1
11053351,01:00.0,8.1,2012-04-25 12:01:00 UTC,-73.967282,40.767572,-73.955937,40.782012,1
32957958,14:00.0,4.9,2009-04-04 18:14:00 UTC,-73.998407,40.750107,-73.99637,40.743195,2
41192451,35:36.0,14,2014-05-10 18:35:36 UTC,-73.992753,40.738088,-73.978974,40.713803,2
32956166,19:53.0,5,2013-03-22 14:19:53 UTC,-73.970866,40.760101,-73.981013,40.767846,1
36281893,29:00.0,57.33,2014-02-26 13:29:00 UTC,-73.783348,40.648587,-73.989865,40.74701,1
23469360,36:09.0,6.1,2010-11-15 14:36:09 UTC,-74.001281,40.757068,-73.994907,40.75016,1
27308772,07:49.0,23.5,2015-04-02 12:07:49 UTC,-73.97582245,40.76556015,-74.01274872,40.70186234,1
6702843,26:00.0,20.1,2012-01-12 18:26:00 UTC,-74.012347,40.720587,-73.952742,40.780607,5
42396816,07:04.0,5,2014-09-07 02:07:04 UTC,-73.972903,40.793369,-73.964181,40.797451,1
53324690,57:00.0,14,2013-03-13 11:57:00 UTC,-73.958863,40.767978,-73.986437,40.768407,2
51286317,06:51.0,6.1,2010-09-08 10:06:51 UTC,-73.945947,40.772135,-73.96094,40.777525,1
38686159,50:51.0,7.5,2015-03-16 18:50:51 UTC,-74.0056839,40.74198914,-73.99858093,40.76094818,1
11834475,14:00.0,9.3,2011-07-28 12:14:00 UTC,-73.956492,40.781063,-73.982148,40.768583,2
13321363,38:58.0,56.5,2009-05-24 02:38:58 UTC,-73.978327,40.745315,-73.867435,40.898241,1
28970347,05:00.0,3.7,2012-05-29 19:05:00 UTC,-73.961255,40.769117,-73.963833,40.773925,2
48871506,55:00.0,19.5,2014-07-11 19:55:00 UTC,-73.94767,40.779172,-73.998928,40.73444,3
48769682,32:42.0,5.7,2012-06-13 01:32:42 UTC,-73.981395,40.75953,-73.977335,40.776753,1
6803946,15:00.0,7.7,2011-08-26 09:15:00 UTC,-73.989597,40.756368,-73.98196,40.753192,1
30440595,31:00.0,9,2014-12-23 21:31:00 UTC,-73.978623,40.785702,-73.99999,40.76156,6
45503357,17:54.0,20,2014-07-17 13:17:54 UTC,-73.980587,40.733889,-73.98221,40.781386,2
2302294,33:00.0,7.3,2010-02-14 10:33:00 UTC,-73.989143,40.741493,-74.001508,40.719303,1
23611683,21:00.0,11.3,2010-10-14 18:21:00 UTC,-74.004943,40.751355,-73.986332,40.740402,5
40272355,17:00.0,4.9,2012-01-19 00:17:00 UTC,-73.98262,40.673558,-73.97417,40.681637,5
35029787,00:18.0,6.5,2010-06-27 21:00:18 UTC,-73.980023,40.74864,-73.987201,40.760892,1
35002196,08:00.0,5.5,2014-08-26 22:08:00 UTC,-73.99336,40.72176,-73.98406,40.73036,3
42280934,13:00.0,5.5,2013-08-28 22:13:00 UTC,-73.975332,40.75523,-73.96363,40.757832,1
22657083,15:00.0,6.1,2009-12-28 23:15:00 UTC,-73.991482,40.75011,-74.004282,40.750945,1
33523601,16:00.0,5.5,2013-04-16 21:16:00 UTC,-73.990908,40.750672,-73.978607,40.752692,1
26082019,38:00.0,13,2014-02-01 19:38:00 UTC,-73.983573,40.760197,-73.996865,40.742512,1
6909890,17:00.0,9.3,2011-07-12 13:17:00 UTC,-73.984923,40.742332,-74.004068,40.74278,1
2097629,00:36.0,4,2015-01-06 14:00:36 UTC,-73.99356842,40.74710083,-73.99193573,40.74232101,1
16159521,07:00.0,6.1,2010-05-25 18:07:00 UTC,-73.953938,40.790717,-73.971588,40.790445,1
54197376,17:30.0,3.5,2014-05-02 16:17:30 UTC,-73.974859,40.618429,-73.974984,40.618796,1
24957793,07:00.0,7.5,2013-10-10 14:07:00 UTC,-74.00794,40.739542,-74.002177,40.729815,1
15355689,55:00.0,5,2014-07-11 19:55:00 UTC,-73.979615,40.739827,-73.986255,40.730607,3
52513824,31:42.0,4.5,2010-08-26 10:31:42 UTC,-73.989826,40.756425,-73.982736,40.762431,1
21542634,28:45.0,9,2015-05-11 02:28:45 UTC,-73.91864014,40.76562881,-73.89266205,40.76958847,1
